,textID,text,selected_text,sentiment
15957,a91423a0d2,cynthia and jenny are spamming my twitter! haha,cynthia and jenny are spamming my twitter! haha,neutral
15958,74a6c60e6d,ugh back in reno,ugh,negative
15959,ca749c24f3,"passed my drivers test! i can drive!...oh wait, i don`t turn 16 till october","passed my drivers test! i can drive!...oh wait, i don`t turn 16 till october",neutral
15960,793ce12577,  ya i can never watch any of them :l,ya i can never watch any of them :l,neutral
15961,7af6ae24a5, internet billing with fee of 30% and only in 13 countries and a setup cost of 5000 for usa alone,internet billing with fee of 30% and only in 13 countries and a setup cost of 5000 for usa alone,neutral
15962,f4ce7edec7,goooodnight everyone!  and Happy Mothers Day to all the mothers out there.,Happy,positive
15963,f577b9183c,"watching #f1. I live near Montmelï¿½, I`m so excited about this race",excited,positive
15964,5c46239a50,really sick and tired but my body`s resisting rest!,really sick,negative
15965,82ae86042b,"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!","Thank you,",positive
15966,42f7faef6a,man iCant send love on Bebo. Cuz im on Skoo Comps. UGH! thiss sucks.,UGH! thiss sucks.,negative
15967,91812ee905, i know...,i know.,neutral
15968,2053a2184a,Watching QI on Dave - still quite bored! Not even Adam Davis can cheer me up.  And he`s quite funny.,Watching QI on Dave - still quite bored! Not even Adam Davis can cheer me up.  And he`s quite funny.,neutral
15969,e72268a7b9,_booey it doesn`t make up for the pitch,doesn`t make up,negative
15970,1a29ce82b8,just got back from greenlake.  it was such a nice day today!,nice,positive
15971,038707745e," um that`s really scary, please be safe!  Btw ill be in orlando next week","um that`s really scary,",negative
15972,5ce068edaa,zoita had a cardio apt. 2day. doc says her hole-in-the-heart hasn`t closed. she`ll need the surgery to close it http://ghurm.tumblr.com,need the surgery,negative
15973,a772f128b8,trying to work out how to use Twitter!,trying to work out how to use Twitter!,neutral
15974,b1bfc87463,#itsucks when everyone but the one i want to text me is texting me!,#itsucks,negative
15975,000303d884,good morning! off to the gym I go,good morning!,positive
15976,4d7fc0b493, I do that all the time,I do that all the time,neutral
15977,464796d1f3,#justcause Summer Hours say our day ends at 1pm...doesn`t mean I really get to leave at 1.,doesn`t mean I really get to leave at 1.,negative
15978,7ec132e111,"Yup, I`m pretty sure summer could not have started off any better than the one this year","Yup, I`m pretty sure summer could not have started off any better than the one this year",positive
15979,d001e9c6fd,feels like warm things,feels like warm things,neutral
15980,c77f5f3ce3,"At school, it`s so boring",boring,negative
15981,5699dda9ed, aww...  try to rest na lang muna... ^^,aww...  try to rest na lang muna... ^^,neutral
15982,4319b3a545, It is! Wish there was one in our area.,Wish,positive
15983,35cdb21e72,"_hawt So, how`s the fitness regime coming along hehehehe","_hawt So, how`s the fitness regime coming along hehehehe",neutral
15984,f6507fc8a6, yeah....but I finish go home get changed etc etc then im off again,yeah....but I finish go home get changed etc etc then im off again,neutral
15985,8100c82fc4,no new tubas until  4th  of july weekend,no new tubas until  4th  of july weekend,neutral
15986,76190841ec,Gonna miss my gurl while shes on her honeymoon,Gonna miss my gurl,negative
15987,3ee17e3aa8, take a medicine,take a medicine,neutral
15988,001a49443e,so I just had a violent fightclub like **** dream involving heavily tattooed ladies. I didn`t wanna wake up.  lol.,I didn`t wanna wake up.  lol.,positive
15989,8cdfe8d652,"Tomorrowland central hasn`t gotten confirmation that I`m signed off on Star Tours, so just waiting to see if they can give me a shift.","Tomorrowland central hasn`t gotten confirmation that I`m signed off on Star Tours, so just waiting to see if they can give me a shift.",neutral
15990,2844903a65,"_JayR oh, i know how budgeting is.","_JayR oh, i know how budgeting is.",neutral
15991,6057dd21d2,Is heading home from foot surgery and wishing she had a boyfriend to come over and cuddle with,wishing,positive
15992,2722590bd1, I need a code,I need a code,neutral
15993,44fdb4c554,that was an interesting show to say the least. recap tomorrow. first i must sleep. work in am.,that was an interesting show,positive
15994,5bcab37291,About to Enjoy the Silence,Enjoy,positive
15995,b29c22b094,"Is there a way I can sleep for the next 8 or 9 days? That way when I wake up, she`ll have returned & I wouldn`t have missed her SO MUCH!",I wouldn`t have missed her SO MUCH!,negative
15996,0bce1a5297,  hope your day gets better soon!!,hope your day gets better soon!!,positive
15997,c246327384,With my baby drinking. God I love her,love,positive
15998,3c5eb6de3d,"Alright, so playing cards in the rain wasn`t the smartest idea, and now I might be sick... but it was fun","Alright, so playing cards in the rain wasn`t the smartest idea, and now I might be sick... but it was fun",neutral
15999,b616021daa,just going to cook some lamb chops for lunch - I always end up coking just before pay day and amaze myself at how much I can cook,amaze,positive
16000,e247d1fb9a,Listening to: Sweet Talk 101 - Cute Is What We Aim For /// Considering taking up the GameBoy Color again. I miss chiptune.,miss,negative
16001,69f207ce46,i would like some macaroni and cheese please....no?,i would like some macaroni and cheese please....no?,neutral
16002,1f6a529cc1, finally a pic! cya in like 16 hrs haha,haha,positive
16003,7d148320d4,; why is the font so huge?! small fonts rock socks,; why is the font so huge?! small fonts rock socks,neutral
16004,f535416be5,is about to eat a hot link torta!!,is about to eat a hot link torta!!,neutral
16005,8ab95e9e6c,Has no idea wtf Twitter is about but willing to give it a go!  Going out for a bit!,Has no idea wtf,negative
16006,0501e59c7b,i`m just sooo in love....i think,sooo in love..,positive
16007,9626d665ea, argh. Interested. Time maybe can`t go. Maybe.,argh. Interested.,neutral
16008,060e997565,"Great. Now there`s a cloud that`s really, really dark grey right outside my office window. This sure has a lotta precip with it.",Great.,positive
16009,9b24ca3151,"Went to get dog from vets, theyve stitched her ear, charged us for it but she still bleeds like a waterfall everytime she moves. D: WHY!",bleeds,negative
16010,174ae3ef49,Welcome new followers also,Welcome new followers also,neutral
16011,2d820c702b, Don`t worry. You`ll be 38 soon,Don`t worry.,negative
16012,e1864a7d56,"Cool music collection, can be used for non-intrusive background music - music from keygens!   http://www.keygenmusic.net","Cool music collection,",positive
16013,fd16c912ac," ****, that charming skater look is kind of....HOT! A hot mess  Catherine pls don`t hate me for hitting on your friends. tnx","****,",negative
16014,41adab96fe,farrrrr . pdhpe assignment due next week and have english homework !,farrrrr . pdhpe assignment due next week and have english homework !,neutral
16015,3f63e5d091, haha I really don`t but I`m going to this workshop at school next week. Are you going? Plus my car is broken right now,haha I really don`t but I`m going to this workshop at school next week. Are you going? Plus my car is broken right now,neutral
16016,44e293be27," well, the customer is always right (at least that`s what they tell me)","well, the customer is always right (at least that`s what they tell me)",neutral
16017,60ea66ec1c,First time in my live that i got a little pop up on the taskbar saying that one of my files was corrupt and I needed to run chkdisk,First time in my live that i got a little pop up on the taskbar saying that one of my files was corrupt and I needed to run chkdisk,neutral
16018,094c8f185c,_estep I am glad you are getting into your twittering,I am glad you are getting into your twittering,positive
16019,a4da6ced42,I now know more than I ever wanted to know about the extinction of frogs,I now know more than I ever wanted to know about the extinction of frogs,neutral
16020,9e7949d502,"i`ve locked up a mac once or twice in my time. ok, literally once or twice.","i`ve locked up a mac once or twice in my time. ok, literally once or twice.",neutral
16021,9877af99b9," I`m sorry, that stinks.","sorry,",negative
16022,94e8cefe9e, Hey Talinda  How Tyler slept this night? My nephew is now 4 yrs old and he stopped naps from age 3,Hey Talinda  How Tyler slept this night? My nephew is now 4 yrs old and he stopped naps from age,neutral
16023,9e37942e66,WHY CANT I FIND IT!!!,WHY CANT I FIND IT!!!,negative
16024,382a4f6e52,  i want more but its just so bittersweet lol,i want more but its just so bittersweet lol,neutral
16025,ee2cf3d477, thx 4 following  r y a band? What kind of genre that y play? Nice to meet all of y,thx 4 following  r y a band? What kind of genre that y play? Nice to meet all of,positive
16026,b2df597093,I want to party down!,I want to party down!,neutral
16027,753b6087bb, Got that right! And i know when I found out she wasn`t coming i cried!  It really sucks but Im still happy she headlining  now!,Got that right! And i know when I found out she wasn`t coming i cried!  It really sucks but Im still happy she headlining  now!,neutral
16028,a77bc32000,_tv I hope Shatner didnï¿½t address that message to philosophers. Weï¿½re doomed if they stopped thinking,doomed,negative
16029,1b35a3389e, u have a lot  but the bad thing is we r gonna have finals all next week,u have a lot  but the bad thing,neutral
16030,ed763b70d4,"'somebody calls you, and you answer quite slowly, a girl with kaleidoscope eyes'     yeah, im normal.","'somebody calls you, and you answer quite slowly, a girl with kaleidoscope eyes'     yeah, im norma",neutral
16031,ee8326edcc,No tourney `til next weekend =   http://bit.ly/2xDPf,No tourney `til next weekend,neutral
16032,127e743e8e,"I am sad... Tanner wasn`t invited to the Panthers development camp this year  Poor (other) Glassers. But Calla was, so good on him.",sad..,negative
16033,1f9a2788e3, So far everybody look good !  1 more momma goat to kid this month!  Hope she has them this week!!,So far everybody look good !,positive
16034,34c419ef78,and now i smell pancakes...or maybe toast... or something delicious. but no one is at my place cooking,and now i smell pancakes...or maybe toast... or something delicious. but no one is at my place cooking,neutral
16035,cfa315d3cd," yeah. because i`ll have to go tomorrow morning and get picked up early sunday, so i see no reason to go the whole weekend","yeah. because i`ll have to go tomorrow morning and get picked up early sunday, so i see no reason to go the whole weekend",neutral
16036,27a97cc2c2,"wish I could feel no pain (8)  but it`s ok, at least they like Brazil!",like,positive
16037,03085a09b9,- going somewhat out of town? (x visitng uncle boyet & famm!,- going somewhat out of town? (x visitng uncle boyet & famm!,neutral
16038,d6e76bb420,_brads i`ve finished  lol,_brads i`ve finished  lol,neutral
16039,bc406e1e7e, get  the twilightguy on your show,get  the twilightguy on your show,neutral
16040,e1e051da01,Ok so any ideas of what to do tomorrow to make it fun? Cause i dont know what to do,Ok so any ideas of what to do tomorrow to make it fun? Cause i dont know what to do,neutral
16041,724b2139b4, I would but I`m afraid I got two left feet,I`m afraid,negative
16042,633a4eea39," lol..well..no. I`ve had insomnia since I was 23 :-/ & since then dont sleep a lot of hours, but the ones I do are great!","lol..well..no. I`ve had insomnia since I was 23 :-/ & since then dont sleep a lot of hours, but the ones I do are great!",neutral
16043,dc4eea0c37,This 'Monarchy' is gonna bleed ALL of us dry! We are nothing more than slaves to the pigs in D.C. I don`t reconize my country anymore!,is gonna bleed ALL of us dry!,negative
16044,c783a43791," oh wait, i messed up my own messed up lyrics, that should be 'don`t concretize it'",messed,negative
16045,a1deadeb8b,I had a great time at the surprise party! We got him good!,great time,positive
